backend,device,dtype,n_particles,softening,seed,n_repeats,available,unavailable_reason,warmup_time_s,median_time_s,iqr_time_s,q25_time_s,q75_time_s,min_time_s,max_time_s,samples_time_s,max_abs_diff_vs_torch_eager_fp64,disk_cache_state,hostname,os_platform,cpu_model,cpu_logical_count,torch_num_threads,cuda_available,gpu_name,torch_gpu_runtime_version,python_version,torch_version,triton_version,timestamp_utc
torch_compiled,cuda,float64,16384,0.05,20190222,20,True,,49.281014326999866,0.25979823550096626,0.00873264624942749,0.256941066500076,0.26567371274950347,0.2553016710007796,0.2731684940008563,0.27244502199937415;0.2731684940008563;0.2707225390004169;0.27065886600030353;0.2648133629991207;0.26669393700103683;0.26533363799899234;0.25957914700120455;0.2602033399998618;0.257612737999807;0.26001732400072797;0.2553016710007796;0.2562841379985912;0.2583267230002093;0.2559539469984884;0.25941250799951376;0.25665703099912207;0.255569070999627;0.26073612900108856;0.25703574500039394,9.592326932761353e-14,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
triton,cuda,float32,16384,0.05,20190222,20,True,,0.11545660499905352,0.11570538599971769,0.0009633697504796146,0.1152567099998123,0.11622007975029192,0.11473545700027898,0.11848291000023892,0.11619142000017746;0.11591207499986922;0.11635106500034453;0.11601506200167933;0.11630605900063529;0.11642675000075542;0.11711500499950489;0.11600451199956296;0.1156856429988693;0.11848291000023892;0.11535235599876614;0.11515038900142827;0.11473545700027898;0.11492450800142251;0.11521165699923586;0.11570009099887102;0.11571068100056436;0.11530790100005106;0.11523500200019043;0.11526394599968626,0.0001683752616408185,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
triton,cuda,float64,16384,0.05,20190222,20,True,,8.583064100999763,0.10007400449921988,0.0009555964998071431,0.09951204824938031,0.10046764474918746,0.09900239199851057,0.10103462599909108,0.09976941799868655;0.10015871199902904;0.09952165399954538;0.10005541399914364;0.09963931899983436;0.09937937100039562;0.09935506500005431;0.09900239199851057;0.10042040199914481;0.09948323099888512;0.09947677799937082;0.10017138600051112;0.10060937299931538;0.10079207300077542;0.10037622799973178;0.10076677500001097;0.10088561100019433;0.10103462599909108;0.10009259499929613;0.09984010200059856,4.263256414560601e-14,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
torch_eager,cpu,float32,32768,0.05,20190222,12,True,,7.642908228999659,7.7834085879994745,0.18016887299927475,7.707351483750699,7.887520356749974,7.676329854999494,8.187543846001063,7.849091341999156;8.155820529000266;8.187543846001063;7.914380792999509;7.768100800998582;7.798716375000367;7.878566878000129;7.746185388001322;7.676329854999494;7.699615851000999;7.709930028000599;7.686118675999751,0.00018659471880511092,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
torch_eager,cpu,float64,32768,0.05,20190222,12,True,,15.923771966999993,15.792269734000001,0.12992730575024325,15.744024221749896,15.87395152750014,15.484487944999273,15.991259113001433,15.878852365000057;15.707893726999828;15.855845227999453;15.756225454000742;15.781319166000685;15.991259113001433;15.941503536998425;15.872317915000167;15.756067719999919;15.496756559999994;15.484487944999273;15.803220301999318,0.0,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
torch_compiled,cpu,float32,32768,0.05,20190222,12,True,,29.18463526999949,1.1025788665001528,0.07613555699936114,1.0742531017494912,1.1503886587488523,1.0650836860004347,1.1933629409995774,1.1933629409995774;1.1562880700003006;1.1530642979996628;1.1322979020005732;1.0841404340008012;1.0780804300011368;1.0650836860004347;1.0679033969990996;1.0661944289986423;1.0763696699996217;1.1210172989995044;1.1494967789985822,0.00018355123125957107,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
torch_compiled,cpu,float64,32768,0.05,20190222,12,True,,51.4240243309996,2.1287040094994154,0.07675245850077772,2.0924319250002554,2.169184383501033,2.058026909999171,2.4128245459996833,2.058026909999171;2.1266657279993524;2.0593765289995645;2.1705022459991596;2.099856851000368;2.131435896999392;2.070157146999918;2.1161850939988653;2.2828002219994232;2.4128245459996833;2.1687450960016577;2.1307422909994784,1.0018652574217413e-12,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
torch_eager,cuda,float32,32768,0.05,20190222,12,True,,0.6281559620001644,0.6064679589999287,0.007246615502026543,0.6036829349986874,0.610929550500714,0.597037988000011,0.6137127929996495,0.6137127929996495;0.6118836870009545;0.6133497889986756;0.6106115050006338;0.6083451230006176;0.6094341640000493;0.6039172779983346;0.6040964210005768;0.6045907949992397;0.6029799059997458;0.602930530998492;0.597037988000011,0.00018659471880511092,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
torch_eager,cuda,float64,32768,0.05,20190222,12,True,,1.9092930629994953,1.7675420230007148,0.013111345750985492,1.756323070999315,1.7694344167503004,1.7443945859995438,1.7760495860002266,1.7663725479997083;1.7700405300001876;1.7760495860002266;1.7499796520005475;1.7507452549998561;1.7697811739999452;1.7682019650001166;1.766882081001313;1.7443945859995438;1.7581823429991346;1.768656023999938;1.7693188310004189,2.1316282072803006e-14,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
torch_compiled,cuda,float32,32768,0.05,20190222,12,True,,72.32156595900051,0.053903916999843204,0.00025673625168565195,0.05376532924901767,0.05402206550070332,0.05321041100069124,0.055316889000096126,0.055316889000096126;0.05400066200127185;0.05437448699922243;0.05358479599999555;0.05321041100069124;0.05354437000096368;0.05382550699869171;0.053966134999427595;0.05388350799876207;0.054086275998997735;0.05388481999943906;0.05392301400024735,0.00018736592852519607,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
torch_compiled,cuda,float64,32768,0.05,20190222,12,True,,151.21006358600062,1.3162083289998918,0.028988852000566112,1.3107787117496628,1.3397675637502289,1.2810629710002104,1.3878167390012095,1.345616644999609;1.3878167390012095;1.3154778169991914;1.3316834079996624;1.3378178700004355;1.310902385999725;1.3104076889994758;1.313094106999415;1.3587212059992453;1.3169388410005922;1.2810629710002104;1.3001946080003108,2.7000623958883807e-13,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
triton,cuda,float32,32768,0.05,20190222,12,True,,1.532602040000711,0.15601643399895693,0.0017899022491292271,0.15536937700017006,0.1571592792492993,0.15435575299852644,0.15936331000011705,0.1570117819992447;0.1578124839998054;0.1567923829989013;0.15467308000006597;0.15936331000011705;0.15541221400053473;0.15610733299945423;0.15760177099946304;0.15548557399961282;0.15435575299852644;0.15592553499845963;0.15524086599907605,0.00020948290239886092,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
triton,cuda,float64,32768,0.05,20190222,12,True,,0.9041012510006112,0.21572072299932188,0.0011721912496795994,0.215594517500449,0.2167667087501286,0.21539863199905085,0.21922777600047993,0.21922777600047993;0.21879350499875727;0.21738919900053588;0.21655921199999284;0.215761986999496;0.21566978099872358;0.2158801540008426;0.21563506500024232;0.21567945899914776;0.21547287500106904;0.21545980900009454;0.21539863199905085,1.1368683772161603e-13,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
torch_eager,cuda,float32,65536,0.05,20190222,10,True,,2.506236995999643,2.438210323000021,0.015740609999738808,2.4353727140000956,2.4511133239998344,2.4100229470004706,2.4586519960012083,2.4364421509999374;2.439978495000105;2.4586519960012083;2.4360102559985535;2.4159468860016204;2.4351602000006096;2.4401736470008473;2.4100229470004706;2.4575058449991047;2.4547598829994968,0.0002208449478757757,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
torch_eager,cuda,float64,65536,0.05,20190222,10,True,,6.994410291001259,6.9148665009997785,0.035835673250858235,6.913529518999894,6.949365192250752,6.91201918600018,7.026681126999392,7.009890276000078;7.026681126999392;6.913840387998789;6.912249243998303;6.915263369999593;6.914469631999964;6.91201918600018;6.913425896000263;6.93315192999944;6.95476961300119,4.263256414560601e-14,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
torch_compiled,cuda,float32,65536,0.05,20190222,10,True,,280.008398209,0.22038566049923247,0.0037068387496219657,0.2183649897497162,0.22207182849933815,0.2167619920001016,0.22375808699871413,0.22094285499952093;0.2167619920001016;0.21805084700099542;0.21818918099961593;0.22057097499964584;0.2202003459988191;0.21889241600001696;0.22244815299927723;0.22256781199939724;0.22375808699871413,0.0002132155533445257,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
torch_compiled,cuda,float64,65536,0.05,20190222,10,True,,616.4373062949999,6.719548302499788,0.029487683748811833,6.698363648750274,6.727851332499085,6.689671698999518,6.784456949000742,6.7498627429995395;6.72862861899921;6.697462951000489;6.716155973999776;6.689671698999518;6.7255194729987124;6.695229068000117;6.701065741999628;6.722940630999801;6.784456949000742,7.247535904753022e-13,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
triton,cuda,float32,65536,0.05,20190222,10,True,,1.3558563770002365,0.28165366650046053,0.0023442995006917045,0.28021429924956465,0.28255859875025635,0.2786749440001586,0.323529667000912,0.323529667000912;0.28601875099957397;0.2826526440003363;0.2814018000008218;0.279962668000735;0.2822764630000165;0.2786749440001586;0.2806972340003995;0.28190553300009924;0.28005332099928637,0.0002580328567773904,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
triton,cuda,float64,65536,0.05,20190222,10,True,,1.4411430279997148,0.794616471000154,0.002855298251233762,0.7929180549995181,0.7957733532507518,0.7923199040014879,0.7975850940001692,0.7975850940001692;0.7958647930008738;0.7950946210003167;0.7934489229992323;0.7926308280002559;0.7927410989996133;0.7923199040014879;0.7941383209999913;0.795499034000386;0.7963264169993636,3.552713678800501e-13,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
